Rent_Ratio,Loan_Repayment_Ratio,Insurance_Ratio,Groceries_Ratio,Transport_Ratio,Eating_Out_Ratio,Entertainment_Ratio,Utilities_Ratio,Healthcare_Ratio,Education_Ratio,Miscellaneous_Ratio,Savings_Ratio,Financial_Status
0.1999895469088191,0.13199146153558194,0.0308466905887222,0.1314854363015508,0.06084053218547744,0.03458673494096075,0.03453434854416456,0.06060602879775995,0.04805461273623787,0.07541446971190352,0.024120933504349355,0.16747693878856781,1
0.1999850110998999,0.19039509538222624,0.02644684493848387,0.14390124225831397,0.07205012074206239,0.046635883478134216,0.024859430565941913,0.07386788785618498,0.03983729592897018,0.07818219284451852,0.021453242151382113,0.08231080825338122,0
0.199994815381842,0.0,0.04765535194248475,0.1329031102116869,0.06777535130948673,0.032858902371136485,0.04673257813705439,0.053956049630871646,0.031005162426974257,0.0901080616569066,0.02187390479383323,0.27511078904693287,2
0.2999793247892637,0.057162904530424906,0.030226976515038355,0.10380706320124891,0.05594040024580235,0.035532667712429127,0.028547921997936758,0.05281431060516258,0.045254586041084295,0.09992725912890471,0.019642722363200717,0.1710949455003827,1
0.19997936765935567,0.0,0.02244648218968776,0.13478495917329886,0.05798725953017762,0.040858230491584206,0.0441437283881069,0.07465199325104578,0.03153167646328533,0.0,0.01603743612858434,0.3774757050216519,2
0.19999201391147162,0.11571996637933105,0.03650519361746601,0.12660694001381495,0.07776453079318284,0.04385985477717082,0.03352503171694389,0.05274901094663133,0.042567461814143885,0.058715895470101,0.016270442537127332,0.1956837275799732,1
0.29999052619189503,0.0,0.03266854360661994,0.12693220997822166,0.06886561021601074,0.04336930201550217,0.02766606467697595,0.053261691416712706,0.049866245505633726,0.0,0.019691717010292358,0.2776565100217857,2
0.19997916124790807,0.0,0.033388553961073215,0.11388212412482977,0.06536889054791808,0.044773718438436916,0.03953659806000879,0.053668593305999136,0.04345645780569087,0.05633653954534,0.02695691653222567,0.3225482526701097,2
0.2999845433435446,0.14591909498311295,0.026591473511467262,0.12811975571291595,0.06937786204092904,0.049285673330663866,0.04793077569334137,0.0536515293671399,0.03053368858363707,0.08267784812168118,0.023305184867531845,0.04257104825585007,0
0.19999389961788672,0.0,0.02887386673567383,0.14688529888302557,0.05454062481267826,0.046346623202504655,0.0442967946788017,0.04752006277047244,0.035841377816254065,0.06787052877154325,0.02970527039632749,0.29809515040426565,2
0.1999832594965245,0.0,0.03459394017007085,0.11415233111494263,0.05372766261957935,0.03983648892983366,0.041625784992827666,0.058531351582350254,0.033852374026351745,0.06546669483938726,0.01096264440062334,0.34718376531013123,2
0.14999629806810227,0.0,0.04916259309598075,0.14840239143381742,0.07911909338884228,0.026423031029268823,0.02829826391857813,0.05553983525974001,0.030156247240497005,0.0,0.026483653692365987,0.40639391332682245,2
0.19998922124527557,0.06425348084170607,0.049401110221503376,0.1354336715883733,0.07511236333982974,0.036361509107353376,0.0416699096691317,0.06304150402100511,0.042849791725458546,0.08490328562766761,0.022452240132401144,0.18447801870667216,1
0.19999158148967752,0.0,0.022614773762656644,0.11092679332079695,0.06647507026341774,0.025154252942289918,0.04373771173340384,0.06089269232059469,0.044963050432566085,0.09908082278084773,0.01371786752686249,0.3124032908752739,2
0.1999892120331396,0.18121857676118514,0.04718854477759958,0.13521773765353118,0.06400393796921118,0.03934685080331698,0.022075471396095555,0.05102938787853903,0.0402744392620787,0.09289142002115117,0.01588337737523223,0.11082710423461792,1
0.2999898917777366,0.09745793622801059,0.0337727897421969,0.12932650818689498,0.06602061684367494,0.025918323185117997,0.035438820043733145,0.05918564467621771,0.03526953887166613,0.0,0.013401235439916535,0.20418500093062325,2
0.1999844632056316,0.0,0.0307766494554273,0.14304689812741211,0.07871487981679123,0.021833987280272513,0.04382211343980773,0.06817885103289462,0.04326063497791747,0.09827515004180049,0.027022510265650678,0.24500617838455224,2
0.19999654760983332,0.0,0.04638102759219049,0.11075610566076091,0.05196843154154997,0.020100295295138224,0.039722494935905,0.06897177294889112,0.03255615197219102,0.09130668266507733,0.013337166831917937,0.3248860609957114,2
0.19998229749086807,0.0,0.03371248489124925,0.12238935140091206,0.06758471629873276,0.049015809304697996,0.040400022486041305,0.062124554405813194,0.04454891694882608,0.07118875324103029,0.017944996852828164,0.2910195841333412,2
0.14999576950573928,0.07775829352873649,0.02016970830683571,0.1219066490604903,0.0785108805550546,0.02683072778775173,0.034195214327450006,0.07324362840445536,0.04698760946565363,0.05578700207312171,0.027541197551886776,0.28704511613775285,2
0.19996803325200194,0.1387053821154665,0.04805325826031515,0.13446574363869168,0.07311993236474537,0.03745627269915092,0.04819303117855115,0.07338987092274567,0.0391399736843618,0.060799796735968824,0.019758660874147977,0.12679021053386264,1
0.1499855327091431,0.07107595800474543,0.04921818509430782,0.10340366302151396,0.07359217539710969,0.028186488972264938,0.02288819336896532,0.07600140492827626,0.04516865064496225,0.0,0.010247795259315282,0.37013550399368333,2
0.29999145738105776,0.0,0.03297129204172488,0.1093254365930313,0.0692990519208136,0.03488969613378447,0.02578510993526803,0.06425410280111797,0.04451982405125593,0.0,0.028924250234983073,0.290011303510489,2
0.2999944611141752,0.09950719770206981,0.03308313565589903,0.12202384689207128,0.07787852860640344,0.024098517196086137,0.04584756636471818,0.07066595570654371,0.032180469016628736,0.08809838591748842,0.011072424432673568,0.09553104844249308,0
0.19999418758412654,0.0,0.020524730256195816,0.12722834700376734,0.07796971368443455,0.03412224137811806,0.023875703037636493,0.05960486406356338,0.03247733446190179,0.09821468425694517,0.017810036660815095,0.3081490955331283,2
0.14999451553267276,0.0,0.02605263275897123,0.10216493127943234,0.0655218867675129,0.04813744045689298,0.030583637672310572,0.06707972947735764,0.04130279591704489,0.0,0.024964606812967666,0.44416126020932206,2
0.199991517879056,0.0,0.023602580688134055,0.12216386514756294,0.07238171250905949,0.04868364083730061,0.020900493629752645,0.0797391667306877,0.03789650579097258,0.060862565535960686,0.028392819489484772,0.3053427211573085,2
0.19997824532236966,0.17925979233224823,0.04386190383888561,0.13102518156764223,0.07963334902612472,0.032591482239832145,0.032573555923443534,0.0757465856556711,0.042473807168142266,0.09573487440863133,0.028022031341630504,0.05899041778722703,0
0.19998814279068272,0.1683926022006224,0.03546096429041785,0.10678143177774385,0.06345652922747472,0.03949919534280552,0.04335147650839193,0.0615901106435636,0.034643720409517666,0.05934109089940324,0.010904081953264557,0.17653136790952567,1
0.14999277244543624,0.0,0.028678986635136038,0.12207918272914221,0.060734112209603244,0.03921334159477437,0.04859120839299123,0.07460939289852928,0.037524967103922564,0.0956507269968843,0.02533945905701305,0.31753766623947577,2
0.29999570748416177,0.0,0.0477369435586789,0.13696438566130825,0.05329857339166233,0.039140799213880306,0.03250674913518117,0.04025931114005191,0.037496690254381466,0.08763867043083812,0.027693355410750638,0.1972545059329778,1
0.1999949357804862,0.0,0.03938257271004647,0.10447959874797749,0.07001854467943329,0.036049057901660096,0.023361626928224993,0.04383798286708773,0.033474514097049476,0.05822136073485651,0.01508626415562398,0.3760682202999846,2
0.19997268555924713,0.09214379489053368,0.04809297353196424,0.1309820394983085,0.054202576545392095,0.033020953276831196,0.02199680524650086,0.07868858716444377,0.0389742139142592,0.0,0.010416531047661593,0.2913722671210932,2
0.19999485602005024,0.0,0.027626502644117104,0.11916201437243318,0.06658661879587811,0.025284002254953464,0.03654759491057485,0.055762131214026074,0.03630861884812881,0.06590438331259645,0.026812497415038744,0.33998506031245407,2
0.19999092847442076,0.11295252915771005,0.04599207221191255,0.12252944425038614,0.05180783323742392,0.03723893245996098,0.0405680261528658,0.05748504898360118,0.030472678392911758,0.08700250443051812,0.011008196975425264,0.2029064476449673,2
0.2999828145102836,0.0,0.04564214831335066,0.11801507809134508,0.07984001985553413,0.0209510118323064,0.02189172643805289,0.044380766843405,0.047060138965587646,0.0919990552551608,0.015733047133059286,0.21444690779619294,2
0.14999693491148813,0.1261504055780283,0.04691297083663648,0.10420290231049258,0.06986697432413354,0.04787427144709911,0.04106689696312866,0.05600096771405363,0.046676547150572456,0.0,0.022021343302380533,0.28920935153857413,2
0.19999683523100487,0.0,0.044183878656405384,0.12124710999230681,0.07150954516166347,0.0487437299366471,0.03790019143659349,0.0583542765145016,0.037046902614579165,0.08019379082070982,0.01933344677672189,0.28147446901389056,2
0.19998695468879227,0.0,0.045467097868734464,0.14199453232542983,0.06826633970398031,0.021975447117084053,0.04819118986061269,0.044520188178600414,0.04938127968378466,0.0,0.019572330805639807,0.360579413211303,2
0.29998719401927215,0.09505795914603321,0.046876653824356664,0.13661255476732664,0.07087793852986432,0.0314192533868862,0.025604502631864152,0.07526476124328144,0.044072266177506356,0.08945262090780187,0.02151851145328584,0.06321309731009483,0
0.19999488547941963,0.0,0.03271187208103415,0.12898250175603018,0.07436414925913944,0.04115449270476455,0.02364219356880596,0.0740085179514105,0.04605305604646665,0.08604169975563246,0.011670121178464327,0.28135093761593033,2
0.1999969453390338,0.0,0.02656979896656979,0.11184259340794701,0.07116911123987987,0.02704447639762419,0.04647349416630473,0.05375518582853801,0.03552992948282585,0.08039970996831075,0.022872362577814047,0.32433111932032094,2
0.19999021930572788,0.0,0.0221626047379457,0.1242645138541646,0.055095040681813146,0.044290643988396876,0.041928488571102596,0.061179247065630375,0.046540417516788835,0.08953584678488959,0.024353616584191714,0.29061045743798813,2
0.19999226613686766,0.0,0.028252926589950846,0.13888072293919734,0.05801298686810364,0.027091699604767174,0.028497417474850812,0.06930376305421848,0.046471882494151046,0.05951269670669258,0.01390288677855952,0.330042082036979,2
0.14998788523298137,0.1301045038720418,0.0458840322432901,0.1058636795501453,0.055598810510217984,0.021131565384289765,0.024710014101600855,0.07419898124316267,0.048588353989433196,0.07490002096779429,0.01653736711953552,0.25241402067204954,2
0.1999826429546649,0.1659732706903726,0.04990864572519847,0.10592378988474226,0.07127517326344383,0.02953168433242954,0.041964566103794836,0.07863918549288913,0.04850819260355699,0.06260562424109255,0.02069331013933499,0.12490712934180445,1
0.2999894073763067,0.0,0.031780104879834174,0.12544082137394666,0.06459919722181848,0.03595095282719607,0.047975394073154154,0.0525086973204633,0.038254032097312755,0.05504638132266608,0.0144277784700852,0.23399192429157212,2
0.29999251237757496,0.08579485495296965,0.03433964384926072,0.14428320429973687,0.06687573692857249,0.04993385385054273,0.02158929952586494,0.04876537063311637,0.047320751514179034,0.0657543726116158,0.011915627231242114,0.12340981348390738,1
0.19998883080054833,0.0,0.04051729144423844,0.11152282050133537,0.07740189565151226,0.047233630044969215,0.04811524669632229,0.060329880394361365,0.047691254006343636,0.06475819603785307,0.016973602512889728,0.2854115059123678,2
0.14999625546866788,0.15173165499853278,0.028239504566919184,0.14929113980633352,0.0742527923009421,0.04628152852116635,0.03210732705070216,0.07163522188844201,0.04017129576204458,0.09670569609929326,0.019934113462772636,0.1396285065319696,1
0.19999313973195737,0.0,0.03207672298645126,0.1435110308180955,0.056184284592782824,0.029479474107817764,0.04108755454716362,0.07955734982782892,0.031947549903929576,0.09538186183905263,0.024806487511927718,0.26594024279277967,2
0.2999187029159586,0.1342516119302477,0.04393509499748163,0.14726841378626782,0.060998384119146626,0.04078840742945757,0.0461347066151494,0.0662171298348636,0.04719348709080777,0.05063016868194287,0.022614295994921933,0.03977860632361629,0
0.19999378198179316,0.05921286400548174,0.03679864622229019,0.12638552824027036,0.051000175114163916,0.04636605813223301,0.022569900024547646,0.05315892766015822,0.037849223402137526,0.07291727479281224,0.013554329006702054,0.28016220132637565,2
0.19999153209169487,0.0,0.027233475707702005,0.13498693964966985,0.06953899777656833,0.03306769127131952,0.027745401590127238,0.056236742399862975,0.03151118087843856,0.0,0.015225293519452811,0.4044204055736382,2
0.2999907080772784,0.10443866024182566,0.032717955225363485,0.11133575788857049,0.0782892905266386,0.02029288231870659,0.02416334024538189,0.040164758043703605,0.036610151653487695,0.0983247056592652,0.021346076324811697,0.13229474071922792,1
0.19996731188152078,0.06273967569737395,0.030334580787651562,0.1427229463417274,0.05775735952704033,0.04087946150027041,0.03191010463976086,0.07404305071211272,0.03216322962012244,0.05134226838653911,0.026070733400528408,0.2499058369129559,2
0.19999205281515475,0.1378632275051413,0.04723006954809713,0.1136532286528051,0.05661256837213063,0.04334085777076598,0.03848238208312151,0.07900210189116513,0.04761729891725148,0.069831950152525,0.010317853638192985,0.15601667272942257,1
0.2999848628678315,0.08628702401114376,0.03981421608392242,0.10264242119774708,0.07232809457830207,0.04343465242018864,0.046796254087297415,0.061149655281772436,0.04591186982816148,0.09447919295006792,0.02883601036225491,0.07828528922408212,0
0.19998727140264633,0.08063126322904328,0.03814741159617446,0.10863085885916846,0.07527164375721727,0.028289119402781646,0.03763641406688446,0.057218559531951936,0.04769677320061021,0.06532538312570084,0.018717944492291,0.24238371434876163,2
0.19999004100837947,0.0,0.04143938652662867,0.13433627507260631,0.07196203580258698,0.04695817201144489,0.03360693117493758,0.045846445349983056,0.0392607282308603,0.0935317501634763,0.028203060188393556,0.26481537951260015,2
0.29999231278483385,0.10330460464803458,0.04647560806314739,0.13620808073589993,0.06961516869971751,0.027189649838698527,0.026603626600797382,0.06945356330196462,0.04584767691885496,0.06938241186958521,0.01980134977829407,0.0861003227096181,0
0.1999898153954361,0.0,0.047926658732926265,0.10096947895718635,0.06811099715847663,0.04882744090577106,0.02611257712318613,0.04996869463922367,0.0370902871615518,0.0,0.010832285783351008,0.4101208411200717,2
0.19999383167637474,0.0,0.02524204610386918,0.14706069721996765,0.06556509011783485,0.04774735542343005,0.03379063721442809,0.056564166004969614,0.042464628202755775,0.0591739672515251,0.0287658086146963,0.2936009305520223,2
0.2999953926459078,0.07009359488035201,0.04366564518637226,0.12004544353148283,0.06575728880059951,0.03498973637021754,0.04699394637722766,0.05255468606283249,0.03659603216512254,0.0,0.022730105637789346,0.20656277049512195,2
0.29998246552192964,0.18715899931008714,0.029495081626603584,0.12450156560048332,0.05545497944104312,0.02240322704573067,0.04054412657575464,0.04372386186119378,0.03970157276858733,0.09463934296918648,0.028467301506034028,0.033869027513131804,0
0.19999133574120045,0.17160356242685498,0.024559741250747658,0.13501631480247903,0.07783194682961979,0.04066218167706066,0.026198891195184187,0.04780096761879033,0.04594714342802357,0.08074122618696546,0.018463410343756,0.13113995720532023,1
0.19999087734488202,0.0,0.022430887173202626,0.14401651507995353,0.07007206436954447,0.046548430722774405,0.02737867403907458,0.07601327051517852,0.03130221412316777,0.07308497010311746,0.02328118869201511,0.2858352945614995,2
0.19997850491160754,0.05226126676989191,0.021412412832737475,0.13765959466806452,0.07688433961699187,0.04292337446381028,0.025089063592146767,0.05918307297194244,0.047362559906634176,0.0,0.011170057538588426,0.3259682772856223,2
0.1999947396505435,0.09176550298780069,0.045268742446830205,0.14808728666011334,0.059182078740362,0.03958887857182173,0.02378177247862201,0.07953649038554879,0.03563277638197959,0.08443021914850876,0.02536371854752349,0.16734149225306327,1
0.1999933607698011,0.0,0.020993524347932134,0.11432480358629667,0.060252305844932005,0.04872797951063333,0.038913272092588706,0.04380162868335968,0.031695560771445155,0.06797906226857015,0.028506250079613778,0.3447790558938326,2
0.29998793613542085,0.17827349654021815,0.04146719679257835,0.14477471638089096,0.0755056023273612,0.04927285717254226,0.027718095003282123,0.06633151789237915,0.04103743663631129,0.08378798489510603,0.015603059755574484,-0.0238001124135954,0
0.19997931697825694,0.12393966234771917,0.02762027029679271,0.12539588576015215,0.06766204467725055,0.03938282339265631,0.029343033407107616,0.04512641734608158,0.033151294704801326,0.05326359954242489,0.019067137347591852,0.23596509909044958,2
0.19999066669136303,0.0,0.026680940205776174,0.1459107666914198,0.05697143941196277,0.028011161696164286,0.030460910575317558,0.07353624571638216,0.033473868815487605,0.0,0.018606755272507356,0.38631057838043437,2
0.1999912307809805,0.0,0.0368585780375094,0.10328050491476576,0.06525062776529111,0.0329715378153483,0.038678049423469966,0.07226681224432498,0.036540365090181694,0.0747299004112675,0.02890648350161074,0.3104820639201526,2
0.2999810018125153,0.0,0.033734919867002625,0.1323552883115969,0.0665894303546578,0.025823141986452577,0.03918259033671043,0.05062826752851366,0.04726298303733236,0.060679938503915246,0.025948784374104125,0.21775032659558327,2
0.2999886232051778,0.0,0.025673968297402157,0.10066923585145407,0.07566819073035329,0.026248209500628762,0.024917188652204936,0.06977947607007234,0.04966680040420948,0.06704685138601948,0.014827597493493808,0.24547593575957655,2
0.2999927621783708,0.0,0.020169777013784654,0.10748468306918775,0.057939834084578604,0.026349636149729936,0.03793410810967186,0.06914944188837271,0.0377755644373928,0.09267636188634894,0.022495104802233507,0.2280086003082312,2
0.14999565186649289,0.0,0.03216195318241345,0.13696546637521842,0.054290039918309475,0.020111622653930822,0.020498479745737916,0.06451220888161664,0.04205997310346399,0.05485778781622047,0.025590946248853864,0.39892688265102805,2
0.1499959311090293,0.062120807263183024,0.0342556929095033,0.12096842143498435,0.054207981645834236,0.04404085515813835,0.026921967342352447,0.04041535764171042,0.0396194462431132,0.07094400598544572,0.0129639918974237,0.3435184154294775,2
0.1999929244771684,0.16996547216870198,0.03224504775954789,0.12215395511575072,0.05305971347671748,0.033819292546654216,0.0436727294253853,0.05495924514922772,0.035043763825731364,0.07806614510447873,0.02278160645733801,0.15420472687914022,1
0.29995359313672404,0.0,0.03140654476313462,0.11475274635115924,0.050729489785369064,0.020885006260369363,0.04400219777647681,0.04618410898281819,0.03454459181667365,0.08650182339296976,0.019247112357649764,0.25163809583240243,2
0.14999489298560956,0.0,0.04889744297057465,0.1421629104801176,0.05667669190002628,0.04490484387200977,0.0244890128606486,0.04453145863296215,0.04842944456199042,0.0,0.010267783243690142,0.4296114717297678,2
0.19999364714668985,0.06145082064848026,0.04759669119548763,0.1481731739461564,0.05773380671067813,0.03377888947948029,0.036500966245766285,0.06708630657629243,0.03306789096088006,0.07558996807175063,0.013602203376837374,0.22539387137494993,2
0.1999922245613167,0.14657949184788105,0.04823991218279677,0.1260857522337514,0.05789014822648585,0.020860684745982305,0.033131238323216315,0.044256130458462856,0.04526151522550123,0.0959275709066822,0.01524310320537113,0.16649335088913572,1
0.1999947624390476,0.06708246323984743,0.02261303896632997,0.10220401462229392,0.07776592943499434,0.03054782050332079,0.04317355199995202,0.0621963900159602,0.04958534132440351,0.08742403783005227,0.027520248866588222,0.22986621295244758,2
0.29998971876655867,0.0,0.020381103979208528,0.10490434224260088,0.05135787265562866,0.020475503723489635,0.04525956379130921,0.07555628265573194,0.031511315250285,0.0725494924778935,0.011159249192398784,0.2668212844867573,2
0.2999745314941416,0.0,0.029922462588799114,0.14361357975662126,0.06276872161412522,0.024302294589494112,0.03712653455935651,0.06533888590989484,0.04621150313045308,0.08614600977062564,0.013788881751260898,0.19072169981569975,1
0.29999452046413305,0.0,0.041132002137493066,0.10902929231327547,0.05133286747814087,0.03282741391698467,0.04833659204528041,0.07338517854900349,0.03142776969059215,0.08901403608418608,0.010165818899114536,0.21333624330223963,2
0.2999946892034546,0.1150509435033614,0.03878728465235696,0.12683878018927439,0.061451660627084174,0.022077536778591124,0.027169771124429774,0.05946118601310107,0.04838958103705918,0.06538190916351881,0.027755184875965754,0.10762377017665149,1
0.29997930222799485,0.0,0.049230951458326976,0.13075673666659154,0.07017997995865452,0.021232271352813675,0.03535708057982579,0.0443568539075003,0.03154984749320094,0.07135485263466294,0.015232818216092228,0.23070031293098575,2
0.1999795394523475,0.0,0.03183923421492256,0.13299797548197467,0.05097848506982934,0.025587945177368194,0.029624142311269825,0.05449839381838448,0.04236334337915473,0.0,0.013180681506779425,0.4188479568497067,2
0.1999958312615255,0.10400556149978793,0.028064426278770656,0.12418280130703271,0.07418809591428108,0.04805136784299622,0.026407753008584594,0.07164624562224953,0.04315742096349638,0.09507223591357784,0.013448213150715657,0.17175920354460938,1
0.19998527604995825,0.0,0.027924655405503613,0.106685560294052,0.06132608279332945,0.024431989745931405,0.023449968992895368,0.06535813922492657,0.044914058571060296,0.0891288599091417,0.015361343600584587,0.3413604456624079,2
0.19998951332153753,0.0,0.025468184660839936,0.11221363235860467,0.06942913817626235,0.042132640142803705,0.04595896270175477,0.05370169913638915,0.0322431615201844,0.0,0.022546558118013663,0.3962640764712975,2
0.29999076654573,0.1122190988152903,0.04517118289156421,0.126465251740885,0.05840210702177177,0.04331679713079192,0.040963079324799874,0.07113029534117087,0.04414138405362548,0.0,0.01350270354122601,0.14466655541224477,1
0.19999002730714321,0.0,0.02977419090180157,0.11068549405845915,0.07729490089815537,0.03867197079268002,0.03813082718745077,0.07596704959778795,0.030491281711385862,0.0,0.023832893037891982,0.37511150104296,2
0.2999654295041836,0.13660087651213712,0.04050616225470045,0.14925200232374594,0.06609853376088023,0.04164967654779718,0.036936004890281836,0.07840762037407667,0.04684824406374152,0.09563164620720785,0.011083675863455121,-0.003095107288262166,0
0.1999936893539822,0.0,0.03943568818801174,0.12743105869086818,0.06874385555356152,0.04857813283096368,0.03375857151920559,0.053407449726183484,0.03706152314510064,0.0,0.01985165027761719,0.3717068274844166,2
0.14998830451452536,0.0,0.02177846065202542,0.10714528065024198,0.05545972713496771,0.02582313462229907,0.023903665372755244,0.06257185124530414,0.04512615026321169,0.0942765968717926,0.015749624292663574,0.39809923447704887,2
0.29999315383714825,0.071055808227739,0.020676598945289316,0.14613600620239844,0.06333967938994137,0.04392146309362316,0.03922324037278974,0.07162071987840934,0.03825606850763932,0.09751557295609575,0.013757192747252895,0.09448167529883433,0
0.1999860902529485,0.0,0.03334928874087743,0.13546411682255008,0.05004407438932444,0.0324965259615589,0.03005462301253254,0.07965497644124607,0.030099624759760663,0.09275188506381477,0.010537288018498873,0.30549195780163035,2
0.14999064437119403,0.0,0.0391759431962256,0.11816286062936457,0.0648626813673127,0.03872903775580507,0.03428659441008258,0.04847008791095588,0.037845595276073916,0.07375380763118444,0.020753875908471463,0.37390650068462317,2
0.1999913744729415,0.0,0.045704598484766545,0.12128713432244968,0.06168242569818304,0.03240725672345057,0.037800908377415086,0.07572501733380013,0.03716043718037581,0.0619489056648813,0.016993697332922227,0.3092551167735214,2
0.14999739193973557,0.0,0.021318976632311266,0.1264664632601994,0.06782249664154631,0.02148488557685328,0.04436147106728922,0.07230545703287153,0.03774410206121129,0.06499496681984576,0.020951604832420888,0.37253479706728615,2
0.19998215502048225,0.08345162456266128,0.0313476810082772,0.11578917836393708,0.0724739135396948,0.022861938620076967,0.0295985698750971,0.07619623433362878,0.044646077170742524,0.061334887432317034,0.025744546386244172,0.23648396878925204,2
0.2999916639510418,0.06581933260815445,0.02176538259325287,0.13608346365638765,0.05164944236373451,0.04219135219881203,0.02584916931130685,0.042041382055293376,0.037546172694917064,0.0584880734505082,0.027237873546536662,0.19130890474019382,1
0.19997588133620894,0.05793817469758146,0.02852188072431509,0.10234173806305323,0.05451672564013794,0.030519867913771315,0.04618653928153683,0.05232548065967132,0.033057542292042844,0.07965508519727821,0.01628313053428865,0.298557360341159,2
0.199994248940249,0.0,0.04764290917961152,0.10393245971390144,0.057887923318687466,0.024026137435254225,0.045464910369832384,0.06423861060616788,0.03266435791980142,0.0702855320289943,0.02550636217311329,0.3283277930156319,2
0.19999458492530883,0.0,0.04454388439219211,0.11644456755775306,0.05479676917669018,0.03425321360317587,0.04900574753304601,0.07412026123870814,0.03100423819544117,0.0762865647642783,0.02643047089669216,0.29309262234325834,2
0.2999946499336545,0.0,0.04419093436303705,0.13256181323312702,0.07406454289794577,0.02444258458514177,0.0330969055633636,0.07194481402904922,0.038433037824230826,0.08933888044414207,0.0207240714816977,0.17118993209012545,1
0.19998206792714376,0.0,0.020744764015192974,0.1323976800784424,0.051762292489605725,0.0485367574656326,0.04291643792609163,0.05304302986400943,0.043335879362618825,0.08529218542160209,0.027277130509818708,0.29462211457556053,2
0.19998082917836393,0.0,0.03523213552362108,0.1093263823626301,0.05373758064187388,0.04938897841085851,0.048883917790479715,0.07091081421699605,0.04745133468708095,0.0,0.010347758375308302,0.3746444147046073,2
0.2999921149302168,0.0,0.04596949121489889,0.12570149876071707,0.0798034106098516,0.038882602739661695,0.034857509932343836,0.05334456230640896,0.046226720245021634,0.08766980294070557,0.02290388423038862,0.16462211852384134,1
0.1999945440954564,0.0,0.03356304205652883,0.12901843920326697,0.0776027999004611,0.0458965768973312,0.04231905914584963,0.0438839274221431,0.04730959914809992,0.05509406451998171,0.0276495764340188,0.2976410916541444,2
0.29998277180232324,0.0,0.04950676561396123,0.10574370663260299,0.06196086665863202,0.020435636525577474,0.03494369340670209,0.0655783190723831,0.045467286419606665,0.0,0.020474760719529056,0.295848765823093,2
0.29999169585776797,0.0,0.028642278888937014,0.12619479769323538,0.06160560979125015,0.021862943710224257,0.03755210318509026,0.045507058197332396,0.03233106909110778,0.0,0.02497958945517192,0.32130517365577616,2
0.19998819477663654,0.0,0.03693471662300508,0.11021188237297598,0.05102080259910101,0.039726545314438144,0.024588398169292192,0.042254218611921766,0.03676502167513769,0.0,0.023952771845962312,0.434498421894712,2
